CMOR Table cfSites: CFMIP high frequency Cloud Diagnostic Fields,,,,,cfSites,subhr,,,,,,,,,,,,,,,,
(sampled only at specified locations),,,,,,,,,,,,,,,,,,,,,,
"For further guidance, please see http://www.cfmip.net",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"The spread sheet ""CFMIP output"" specifies the simulations and time-periods for which the cloud diagnostic fields listed on this spread sheet should be saved.",,,,,,,,,,,,,,,,,,,,,,
"CMOR Table cfSites: ""CFMIP Timestep Station Data"" -- 2-D fields from the Amon table and 3-D fields on model levels sampled at 20 to 30 minute intervals at 73 specified locations for aquaplanet experiments and 119 specified locations for other experiments (see http://cfmip.metoffice.com/cfmip2/pointlocations.txt.",,,,,,,,,,,,,,,,,,,,,,
"The sampling interval should be the integer multiple of the model time-step that is nearest to 30 minutes and divides into 60 minutes with no remainder. e.g. (30->30,20->20,15->30,10->30).   Outputs should be instantaneous (not time mean) and from nearest gridbox (no spatial interpolation.) Note that except for the quantities appearing in the Amon spreadsheet (first line of table below), all other fields are 3-D.",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
priority,long name,units ,comment ,questions,output variable name ,standard name,unconfirmed or proposed standard name,unformatted units,cell_methods,valid min,valid max,mean absolute min,mean absolute max,positive,type,CMOR dimensions,CMOR variable name,realm,frequency,cell_measures,flag_values,flag_meanings
1.0,(use names from Amon 2D table),,"This table includes the 2-D variables listed in the ""Amon"" spreadsheet, omitting, however, the daily maximum and minimum temperatures.  All variables should be reported as synoptic fields, not daily means.  ",,include Amon 2D,,,,time: point,,,,,,real,site time1,,atmos,,,,
1.0,Cloud Area Fraction,%,Include both large-scale and convective cloud.,,cl,cloud_area_fraction_in_atmosphere_layer,,%,time: point,,,,,,real,alevel site time1,cl,atmos,,,,
1.0,Mass Fraction of Cloud Liquid Water,1.0,Include both large-scale and convective cloud.  Calculate as the mass of  cloud liquid water in the grid cell divided by the mass of air (including the water in all phases) in the grid cell.  Include precipitating hydrometeors ONLY if the precipitating hydrometeor affects the calculation of radiative transfer in model.  ,,clw,mass_fraction_of_cloud_liquid_water_in_air,,1.0,time: point,,,,,,real,alevel site time1,clw,atmos,,,,
