"CMOR Table day: Daily Mean Atmosphere, Ocean and Surface Fields",,,,,day,day,,,,,,,,,,,,,,,,
"(saved on the model's atmospheric or ocean grid, as appropriate)",,,,,,,,,,,,,,,,,,,,,,
In CMOR Table day: 2-D daily mean atmospheric and surface fields,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The following daily mean variables should be collected for all simulations (for each ensemble member and the full duration of each experiment).,,,,,,,,,,,,,,,,,,,,,,
priority,long name,units ,comment ,questions,output variable name ,standard name,unconfirmed or proposed standard name,unformatted units,cell_methods,valid min,valid max,mean absolute min,mean absolute max,positive,type,CMOR dimensions,CMOR variable name,realm,frequency,cell_measures,flag_values,flag_meanings
1,Near-Surface Specific Humidity,1,"near-surface (usually, 2 meter) specific humidity.",,huss,specific_humidity,,1,time: mean,,,,,,real,longitude latitude time height2m,huss,atmos,,area: areacella,,
1,Daily Minimum Near-Surface Air Temperature,K,"daily-minimum near-surface (usually, 2 meter) air temperature.  ",,tasmin,air_temperature,,K,time: minimum,,,,,,real,longitude latitude time height2m,tasmin,atmos,,area: areacella,,
1,Daily Maximum Near-Surface Air Temperature,K,"daily-maximum near-surface (usually, 2 meter) air temperature.",,tasmax,air_temperature,,K,time: maximum,,,,,,real,longitude latitude time height2m,tasmax,atmos,,area: areacella,,
1,Near-Surface Air Temperature,K,"daily-mean near-surface (usually, 2 meter) air temperature.",,tas,air_temperature,,K,time: mean,,,,,,real,longitude latitude time height2m,tas,atmos,,area: areacella,,
1,Precipitation,kg m-2 s-1,at surface; includes both liquid and solid phases from all types of clouds (both large-scale and convective),,pr,precipitation_flux,,kg m-2 s-1,time: mean,,,,,,real,longitude latitude time,pr,atmos,,area: areacella,,
1,Sea Level Pressure,Pa,,,psl,air_pressure_at_sea_level,,Pa,time: mean,,,,,,real,longitude latitude time,psl,atmos,,area: areacella,,
1,Daily-Mean Wind Speed,m s-1,"near-surface (usually, 10 meters) wind speed.",,sfcWind,wind_speed,,m s-1,time: mean,,,,,,real,longitude latitude time height10m,sfcWind,atmos,,area: areacella,,
1,Square of Sea Surface Temperature,K2,"square of temperature of liquid ocean, averaged over the day. Report on the ocean grid.  This variable appears in WGOMD Table 2.2 ",,tossq,square_of_sea_surface_temperature,,K2,time:mean,,,,,,real,longitude latitude time,tossq,ocean,,area: areacella,,
1,Sea Surface Temperature,K,temperature of liquid ocean. Report on the ocean grid.  This variable appears in WGOMD Table 2.2 ,,tos,surface_temperature,,K,time: mean,,,,,,real,longitude latitude time,tos,ocean,,area: areacella,,
